,07-12-21-11-02-04_fitted_on_100_EPOCHS,real,07-12-21-13-05-13_fitted_on_100_EPOCHS,07-12-21-15-32-10_fitted_on_100_EPOCHS,07-12-21-18-20-59_fitted_on_100_EPOCHS,07-12-21-20-59-27_fitted_on_100_EPOCHS,07-12-21-11-02-04_fitted_on_100_EPOCHS_weight,07-12-21-13-05-13_fitted_on_100_EPOCHS_weight,07-12-21-15-32-10_fitted_on_100_EPOCHS_weight,07-12-21-18-20-59_fitted_on_100_EPOCHS_weight,07-12-21-20-59-27_fitted_on_100_EPOCHS_weight
40780,0,2,2,2,0,0,,,,,
40781,0,1,1,0,0,0,,,,,
40782,0,1,1,0,0,0,,,,,
40783,0,2,2,2,0,0,,,,,
40784,0,2,2,2,0,2,,,,,
40785,2,2,2,2,0,0,,,,,
40786,2,2,2,2,0,2,,,,,
40787,2,2,2,2,0,2,,,,,
40788,2,2,2,2,0,2,,,,,
40789,2,2,2,2,0,2,,,,,
40790,2,2,2,2,0,2,,,,,
40791,2,2,2,2,0,2,,,,,
40792,2,2,2,1,0,2,,,,,
40793,2,2,2,0,0,2,,,,,
40794,0,0,2,0,0,0,,,,,
40795,0,0,2,0,0,0,,,,,
40796,0,0,2,0,0,0,,,,,
40797,0,0,2,0,0,0,,,,,
40798,0,0,2,0,0,0,,,,,
40799,0,0,2,0,0,0,,,,,
40800,0,0,1,0,0,0,,,,,
40801,0,0,1,0,0,0,,,,,
40802,0,1,1,0,0,0,,,,,
40803,0,1,1,0,0,0,,,,,
40804,2,1,2,0,0,2,,,,,
40805,2,1,2,0,0,2,,,,,
40806,2,1,2,1,0,1,,,,,
40807,2,1,2,1,0,1,,,,,
40808,2,1,2,1,0,1,,,,,
40809,2,1,2,0,0,1,,,,,
40810,2,1,2,0,0,1,,,,,
40811,1,1,2,0,0,1,,,,,
40812,1,1,2,0,0,2,,,,,
40813,1,1,0,0,0,1,,,,,
40814,1,1,0,0,0,1,,,,,
40815,1,1,0,0,0,1,,,,,
40816,1,1,0,0,0,1,,,,,
40817,1,1,0,0,0,1,,,,,
40818,1,1,0,0,0,1,,,,,
40819,1,0,0,0,0,1,,,,,
40820,1,0,0,0,0,1,,,,,
40821,1,0,0,0,0,0,,,,,
40822,0,0,0,0,0,0,,,,,
40823,0,0,0,0,0,0,,,,,
40824,0,0,0,0,0,0,,,,,
40825,0,0,0,0,0,0,,,,,
40826,0,0,0,0,0,0,,,,,
40827,0,0,0,0,0,0,,,,,
40828,0,0,0,0,0,0,,,,,
40829,0,0,0,0,0,0,,,,,
40830,2,0,0,0,0,2,,,,,
40831,2,0,1,0,0,2,,,,,
40832,1,0,1,0,0,2,,,,,
40833,1,0,1,0,0,2,,,,,
40834,1,0,0,0,0,2,,,,,
40835,1,0,0,0,0,2,,,,,
40836,1,0,0,0,0,2,,,,,
40837,0,0,0,0,0,1,,,,,
40838,2,2,0,0,0,1,,,,,
40839,1,2,0,0,0,1,,,,,
40840,1,2,0,0,0,0,,,,,
40841,0,2,0,0,0,0,,,,,
40842,0,2,0,0,0,0,,,,,
40843,0,2,0,0,0,0,,,,,
40844,0,2,0,2,0,0,,,,,
40845,1,2,0,2,0,0,,,,,
40846,1,2,0,2,0,0,,,,,
40847,1,2,0,2,0,0,,,,,
40848,1,2,0,2,0,0,,,,,
40849,1,2,1,2,0,1,,,,,
40850,1,2,1,2,0,1,,,,,
40851,1,2,2,2,0,1,,,,,
40852,1,2,2,2,0,1,,,,,
40853,1,2,2,2,0,1,,,,,
40854,1,2,2,2,0,1,,,,,
40855,1,2,2,0,0,1,,,,,
40856,2,2,2,0,0,1,,,,,
40857,2,2,2,0,0,1,,,,,
40858,2,2,2,2,0,2,,,,,
40859,2,2,2,2,0,1,,,,,
40860,2,2,2,0,0,1,,,,,
40861,1,1,2,2,0,1,,,,,
40862,1,1,0,2,0,1,,,,,
40863,1,1,0,2,0,1,,,,,
40864,0,1,0,2,0,1,,,,,
40865,0,1,0,2,0,1,,,,,
40866,2,2,2,2,0,1,,,,,
40867,1,1,0,2,0,2,,,,,
40868,1,1,2,2,0,2,,,,,
40869,0,1,2,2,0,1,,,,,
40870,0,1,2,2,0,2,,,,,
40871,0,1,2,2,0,2,,,,,
40872,0,1,2,2,0,2,,,,,
40873,0,2,2,2,0,2,,,,,
40874,2,2,2,2,0,2,,,,,
40875,0,2,2,2,0,2,,,,,
40876,2,2,2,2,0,2,,,,,
40877,2,2,2,2,0,2,,,,,
40878,2,2,2,2,0,2,,,,,
40879,2,2,2,2,0,2,,,,,
40880,2,2,2,2,0,2,,,,,
40881,2,2,2,2,0,2,,,,,
40882,2,1,2,2,0,2,,,,,
40883,2,1,2,2,0,2,,,,,
40884,2,1,1,2,0,2,,,,,
40885,2,1,1,2,0,2,,,,,
40886,1,1,2,2,0,2,,,,,
40887,1,1,2,2,0,2,,,,,
40888,1,1,2,2,0,2,,,,,
40889,1,1,2,2,0,2,,,,,
40890,2,2,2,2,0,2,,,,,
40891,2,2,2,1,0,2,,,,,
40892,2,2,2,1,0,2,,,,,
40893,2,2,2,2,0,2,,,,,
40894,2,2,2,2,0,2,,,,,
40895,2,2,2,2,0,2,,,,,
40896,2,2,2,2,0,2,,,,,
40897,2,2,2,2,0,2,,,,,
40898,2,2,1,1,0,2,,,,,
40899,0,1,1,1,0,2,,,,,
40900,0,1,1,1,0,2,,,,,
40901,0,1,1,1,0,2,,,,,
40902,2,1,1,1,0,2,,,,,
40903,2,1,1,1,0,2,,,,,
40904,1,1,1,1,0,2,,,,,
40905,2,1,1,1,0,2,,,,,
40906,2,1,1,1,0,2,,,,,
40907,1,1,1,1,0,2,,,,,
40908,1,1,2,1,0,2,,,,,
40909,1,1,1,1,0,2,,,,,
40910,2,1,0,1,0,2,,,,,
40911,2,1,0,1,0,2,,,,,
40912,2,1,0,1,0,2,,,,,
40913,2,1,2,1,2,2,,,,,
40914,1,1,2,1,0,2,,,,,
40915,2,1,2,1,0,0,,,,,
40916,1,1,1,1,0,1,,,,,
40917,1,1,1,1,0,1,,,,,
40918,1,1,1,1,2,1,,,,,
40919,1,1,1,1,0,2,,,,,
40920,1,1,2,1,0,2,,,,,
40921,1,1,2,1,0,2,,,,,
40922,1,1,2,1,0,2,,,,,
40923,1,1,2,1,0,2,,,,,
40924,1,1,2,1,0,2,,,,,
40925,1,1,2,1,0,2,,,,,
40926,1,1,2,1,0,2,,,,,
40927,1,1,2,1,0,2,,,,,
40928,1,1,2,1,0,2,,,,,
40929,1,1,2,1,0,2,,,,,
40930,1,1,2,1,0,2,,,,,
40931,1,1,2,1,2,2,,,,,
40932,1,1,2,1,0,1,,,,,
40933,1,1,2,1,0,1,,,,,
40934,1,1,2,1,0,1,,,,,
40935,1,1,1,1,0,1,,,,,
40936,1,1,1,1,0,1,,,,,
40937,1,1,1,1,2,1,,,,,
40938,1,1,1,1,0,1,,,,,
40939,1,1,1,1,0,1,,,,,
40940,1,1,1,1,0,1,,,,,
40941,1,1,1,1,0,1,,,,,
40942,1,1,1,1,0,1,,,,,
40943,1,1,1,1,0,1,,,,,
40944,1,1,1,1,2,1,,,,,
40945,1,1,1,1,0,1,,,,,
40946,1,1,1,1,0,1,,,,,
40947,1,1,1,1,0,1,,,,,
40948,2,1,1,1,0,2,,,,,
40949,2,1,1,1,0,1,,,,,
40950,1,1,1,1,2,1,,,,,
40951,2,1,1,1,0,1,,,,,
40952,2,1,1,1,0,1,,,,,
40953,1,1,1,1,0,1,,,,,
40954,1,1,1,1,0,1,,,,,
40955,1,1,1,1,0,1,,,,,
40956,1,1,1,1,0,1,,,,,
40957,1,1,1,1,2,1,,,,,
40958,1,1,1,1,0,1,,,,,
40959,1,1,1,1,2,1,,,,,
40960,1,1,1,1,0,1,,,,,
40961,1,1,1,1,2,1,,,,,
40962,1,1,1,1,0,1,,,,,
40963,1,1,1,1,2,1,,,,,
40964,1,1,1,1,0,1,,,,,
40965,1,1,1,1,0,1,,,,,
40966,1,1,0,1,0,1,,,,,
40967,1,1,0,1,0,1,,,,,
40968,1,1,0,1,0,1,,,,,
40969,1,1,1,1,0,1,,,,,
40970,1,1,1,1,0,1,,,,,
40971,1,1,1,1,0,1,,,,,
40972,1,1,1,1,0,1,,,,,
40973,1,1,1,1,0,1,,,,,
40974,1,1,1,1,0,1,,,,,
40975,1,1,1,1,0,1,,,,,
40976,1,1,1,1,0,1,,,,,
40977,1,1,1,1,0,1,,,,,
40978,1,1,1,1,0,1,,,,,
40979,1,1,1,1,0,1,,,,,
40980,1,1,1,1,0,1,,,,,
40981,1,1,1,1,0,1,,,,,
40982,1,1,1,1,0,1,,,,,
40983,1,1,1,1,0,1,,,,,
40984,1,1,1,1,0,1,,,,,
40985,1,1,1,1,0,1,,,,,
40986,1,1,1,1,0,1,,,,,
40987,1,1,1,1,0,1,,,,,
40988,1,1,1,1,0,1,,,,,
40989,1,1,1,1,0,1,,,,,
40990,1,1,1,1,0,1,,,,,
40991,1,1,1,1,0,1,,,,,
40992,1,1,1,1,0,1,,,,,
40993,1,1,1,1,0,1,,,,,
40994,1,1,1,1,0,1,,,,,
40995,1,1,1,1,0,1,,,,,
40996,1,1,1,1,1,1,,,,,
40997,1,1,1,1,1,1,,,,,
40998,1,1,1,1,0,1,,,,,
40999,1,1,1,1,0,1,,,,,
41000,1,1,1,1,0,1,,,,,
41001,1,1,1,1,0,1,,,,,
41002,1,1,1,1,0,1,,,,,
41003,0,1,2,1,0,1,,,,,
41004,0,1,2,1,0,1,,,,,
41005,1,1,2,1,0,1,,,,,
41006,1,1,1,1,0,1,,,,,
41007,1,1,1,1,0,1,,,,,
41008,1,1,1,1,0,1,,,,,
41009,1,1,1,1,0,1,,,,,
41010,1,1,1,1,0,1,,,,,
41011,0,1,1,1,0,1,,,,,
41012,2,1,1,1,0,1,,,,,
41013,1,1,1,1,0,1,,,,,
41014,1,1,2,1,0,1,,,,,
41015,1,1,1,1,0,1,,,,,
41016,0,1,2,1,0,1,,,,,
41017,0,1,2,2,0,0,,,,,
41018,0,1,2,2,0,2,,,,,
41019,0,1,2,2,0,2,,,,,
41020,0,1,2,2,0,2,,,,,
41021,0,1,2,2,0,2,,,,,
41022,0,1,2,2,0,2,,,,,
41023,0,1,2,2,0,2,,,,,
41024,0,1,2,2,0,2,,,,,
41025,0,1,2,2,0,2,,,,,
41026,0,1,2,2,0,2,,,,,
41027,1,1,2,1,0,1,,,,,
41028,1,1,2,1,0,1,,,,,
41029,1,1,2,2,0,1,,,,,
41030,1,1,2,2,0,1,,,,,
41031,1,1,2,1,0,1,,,,,
41032,1,1,2,2,0,1,,,,,
41033,1,1,2,2,0,1,,,,,
41034,1,1,2,1,0,1,,,,,
41035,1,1,1,1,0,1,,,,,
41036,1,1,1,1,0,1,,,,,
41037,1,1,1,1,0,1,,,,,
41038,1,1,1,1,0,1,,,,,
41039,1,1,1,1,0,1,,,,,
41040,1,1,1,1,0,1,,,,,
41041,1,1,1,1,0,1,,,,,
41042,1,1,1,1,0,1,,,,,
41043,1,1,1,1,0,1,,,,,
41044,1,1,1,1,0,1,,,,,
41045,1,1,1,1,0,1,,,,,
41046,1,1,1,1,0,1,,,,,
41047,1,1,1,1,0,1,,,,,
41048,1,1,1,1,0,1,,,,,
41049,0,1,1,1,0,1,,,,,
41050,0,1,1,1,0,1,,,,,
41051,0,1,1,1,0,1,,,,,
41052,0,1,1,1,0,1,,,,,
41053,0,1,1,1,0,1,,,,,
41054,1,1,1,1,0,1,,,,,
41055,1,1,1,1,0,1,,,,,
41056,1,1,1,1,0,1,,,,,
41057,1,1,1,1,0,1,,,,,
41058,2,1,1,1,0,1,,,,,
41059,1,1,1,1,0,1,,,,,
41060,1,1,1,1,0,1,,,,,
41061,1,1,1,1,0,1,,,,,
41062,1,1,1,1,0,1,,,,,
41063,1,1,1,1,0,1,,,,,
41064,1,1,1,1,0,1,,,,,
41065,1,1,1,1,0,1,,,,,
41066,1,1,1,1,0,1,,,,,
41067,1,1,1,1,0,1,,,,,
41068,1,1,1,1,0,1,,,,,
41069,1,1,1,1,0,1,,,,,
41070,1,1,1,1,0,1,,,,,
41071,1,1,1,1,0,1,,,,,
41072,1,1,1,1,0,1,,,,,
41073,1,1,1,1,0,1,,,,,
41074,1,1,1,1,0,1,,,,,
41075,1,1,1,1,0,1,,,,,
41076,1,1,1,1,0,1,,,,,
41077,1,1,1,1,0,1,,,,,
41078,1,1,1,1,0,1,,,,,
41079,1,1,1,1,0,1,,,,,
41080,1,1,1,1,0,1,,,,,
41081,1,1,1,1,0,1,,,,,
41082,1,1,1,1,0,1,,,,,
41083,1,1,1,1,0,1,,,,,
41084,1,1,1,1,0,1,,,,,
41085,1,1,1,1,0,1,,,,,
41086,1,1,1,1,0,1,,,,,
41087,1,1,1,1,0,1,,,,,
41088,1,1,1,1,0,1,,,,,
41089,1,1,1,1,0,1,,,,,
41090,1,1,1,1,0,1,,,,,
41091,1,1,1,1,0,1,,,,,
41092,1,1,1,1,0,1,,,,,
41093,1,1,1,1,0,1,,,,,
41094,1,1,1,1,0,1,,,,,
41095,1,1,1,1,0,1,,,,,
41096,1,1,1,1,0,1,,,,,
41097,1,1,1,1,0,1,,,,,
41098,1,1,1,1,0,1,,,,,
41099,1,1,1,1,0,1,,,,,
41100,1,1,1,1,0,1,,,,,
41101,1,1,1,1,0,1,,,,,
41102,1,1,1,1,0,1,,,,,
41103,1,1,1,1,0,1,,,,,
41104,1,1,1,1,0,1,,,,,
41105,1,1,1,1,0,1,,,,,
41106,0,1,2,1,0,2,,,,,
41107,2,1,2,1,0,2,,,,,
41108,0,1,2,1,0,2,,,,,
41109,1,1,2,0,0,2,,,,,
41110,1,1,2,1,0,2,,,,,
41111,1,1,2,0,0,2,,,,,
41112,1,1,2,1,0,2,,,,,
41113,0,0,2,0,0,2,,,,,
41114,0,0,2,0,0,0,,,,,
41115,0,0,0,0,0,0,,,,,
41116,0,0,0,0,0,0,,,,,
41117,0,0,1,0,0,0,,,,,
41118,0,0,1,0,0,0,,,,,
41119,0,0,1,0,0,0,,,,,
41120,0,0,1,1,0,0,,,,,
41121,0,0,1,1,0,0,,,,,
41122,0,1,1,1,0,0,,,,,
41123,0,1,1,1,0,0,,,,,
41124,1,1,1,1,0,1,,,,,
41125,1,1,1,1,0,1,,,,,
41126,1,1,1,1,0,1,,,,,
41127,1,1,1,1,0,1,,,,,
41128,1,1,1,1,0,1,,,,,
41129,1,1,1,1,0,1,,,,,
41130,1,1,1,1,0,1,,,,,
41131,1,1,1,1,0,1,,,,,
41132,1,1,1,1,0,1,,,,,
41133,1,1,1,1,0,1,,,,,
41134,1,1,1,1,0,2,,,,,
41135,1,1,1,1,0,1,,,,,
41136,1,1,1,1,0,1,,,,,
41137,1,1,0,1,0,1,,,,,
41138,1,1,0,1,0,1,,,,,
41139,1,1,0,1,0,1,,,,,
41140,1,1,0,1,0,0,,,,,
41141,1,1,0,2,0,0,,,,,
41142,1,1,1,1,0,0,,,,,
41143,1,1,1,2,0,1,,,,,
41144,1,1,1,2,0,1,,,,,
41145,1,1,1,1,0,1,,,,,
41146,1,1,1,1,0,1,,,,,
41147,1,1,1,1,0,1,,,,,
41148,1,1,0,1,0,0,,,,,
41149,1,1,1,2,0,2,,,,,
41150,1,1,1,2,0,2,,,,,
41151,1,1,1,2,0,2,,,,,
41152,1,1,1,2,0,2,,,,,
41153,1,1,1,2,0,2,,,,,
41154,1,1,1,2,0,0,,,,,
41155,0,1,2,2,0,2,,,,,
41156,1,1,1,2,0,0,,,,,
41157,1,1,1,2,0,0,,,,,
41158,1,1,1,2,0,0,,,,,
41159,1,1,1,2,0,0,,,,,
41160,1,1,2,2,0,0,,,,,
41161,1,1,2,2,0,0,,,,,
41162,1,1,2,2,0,1,,,,,
41163,0,1,2,2,0,1,,,,,
41164,1,1,2,2,0,1,,,,,
41165,1,1,2,2,0,1,,,,,
41166,0,1,2,1,0,1,,,,,
41167,1,1,2,1,0,1,,,,,
41168,1,1,2,1,0,1,,,,,
41169,1,1,2,1,0,1,,,,,
41170,1,1,2,2,0,1,,,,,
41171,1,1,2,2,0,1,,,,,
41172,1,1,1,2,0,1,,,,,
41173,1,1,1,2,0,1,,,,,
41174,1,1,1,2,0,1,,,,,
41175,1,1,1,2,0,1,,,,,
41176,1,1,1,2,0,1,,,,,
41177,1,1,1,2,0,1,,,,,
41178,1,1,1,2,0,1,,,,,
41179,1,1,1,2,0,1,,,,,
41180,1,1,1,2,0,1,,,,,
41181,1,1,1,2,0,1,,,,,
41182,1,1,1,2,0,1,,,,,
41183,1,1,1,2,0,1,,,,,
41184,1,1,1,1,0,1,,,,,
41185,1,1,1,1,0,1,,,,,
41186,1,1,1,1,0,1,,,,,
41187,1,1,1,1,0,1,,,,,
41188,1,1,1,1,0,1,,,,,
41189,1,1,1,1,0,1,,,,,
41190,1,1,1,1,0,1,,,,,
41191,1,1,1,1,0,1,,,,,
41192,1,1,1,1,0,1,,,,,
41193,1,1,1,1,0,1,,,,,
41194,1,1,1,1,0,1,,,,,
41195,1,1,1,1,0,1,,,,,
41196,1,1,1,1,0,1,,,,,
41197,1,1,1,1,0,2,,,,,
41198,1,1,1,1,0,2,,,,,
41199,1,1,1,1,0,2,,,,,
41200,1,1,2,1,0,2,,,,,
41201,1,1,1,1,0,2,,,,,
41202,1,1,1,1,0,2,,,,,
41203,1,1,1,1,0,2,,,,,
41204,1,1,1,1,0,2,,,,,
41205,1,1,1,1,0,2,,,,,
41206,1,1,2,1,0,2,,,,,
41207,1,1,1,2,0,2,,,,,
41208,1,1,1,2,0,2,,,,,
41209,1,1,1,2,0,2,,,,,
41210,1,1,1,2,0,2,,,,,
41211,1,1,2,2,0,2,,,,,
41212,1,1,2,2,0,2,,,,,
41213,1,1,2,2,0,2,,,,,
41214,1,1,2,2,0,2,,,,,
41215,1,1,2,2,0,2,,,,,
41216,1,1,2,2,0,1,,,,,
41217,1,1,1,2,0,1,,,,,
41218,1,1,1,2,0,1,,,,,
41219,1,1,1,2,0,1,,,,,
41220,1,1,1,2,0,1,,,,,
41221,1,1,1,2,0,1,,,,,
41222,1,1,1,2,0,1,,,,,
41223,1,1,1,2,0,1,,,,,
41224,1,1,2,2,0,1,,,,,
41225,1,1,2,2,0,1,,,,,
41226,1,1,2,2,0,1,,,,,
41227,1,1,2,2,0,1,,,,,
41228,1,1,2,2,0,1,,,,,
41229,1,1,2,2,0,1,,,,,
41230,1,1,2,2,0,0,,,,,
41231,1,1,2,2,0,0,,,,,
41232,1,1,2,2,0,0,,,,,
41233,1,1,2,2,0,0,,,,,
41234,1,1,2,2,0,0,,,,,
41235,1,1,2,2,0,0,,,,,
41236,1,1,2,2,0,0,,,,,
41237,1,1,1,2,0,1,,,,,
41238,1,1,1,2,0,1,,,,,
41239,1,1,1,2,0,1,,,,,
41240,1,1,1,2,0,1,,,,,
41241,1,1,1,2,0,1,,,,,
41242,1,1,1,1,0,1,,,,,
41243,1,1,1,1,0,1,,,,,
41244,1,1,1,1,0,1,,,,,
41245,1,1,1,1,0,1,,,,,
41246,1,1,1,1,0,1,,,,,
41247,1,1,1,1,0,1,,,,,
41248,1,1,1,2,0,1,,,,,
41249,1,1,1,1,0,1,,,,,
41250,1,1,1,1,0,1,,,,,
41251,1,1,1,1,0,1,,,,,
41252,1,1,1,1,0,1,,,,,
41253,1,1,1,1,0,1,,,,,
41254,1,1,1,1,0,1,,,,,
41255,1,1,1,1,0,1,,,,,
41256,1,1,1,1,0,1,,,,,
41257,1,1,2,1,0,1,,,,,
41258,1,1,1,1,0,1,,,,,
41259,1,1,2,1,0,0,,,,,
41260,1,1,2,0,0,0,,,,,
41261,0,1,2,0,0,0,,,,,
41262,1,1,2,0,0,0,,,,,
41263,0,1,2,0,0,0,,,,,
41264,1,1,2,1,0,0,,,,,
41265,0,1,2,0,0,0,,,,,
41266,1,1,2,0,0,0,,,,,
41267,0,1,2,0,0,1,,,,,
41268,1,1,2,0,0,1,,,,,
41269,1,1,2,1,0,1,,,,,
41270,1,1,2,1,0,1,,,,,
41271,0,1,2,1,0,1,,,,,
41272,1,1,1,1,0,1,,,,,
41273,1,1,1,1,0,1,,,,,
41274,1,1,1,1,0,1,,,,,
41275,1,1,1,1,0,1,,,,,
41276,1,1,1,1,0,1,,,,,
41277,1,1,1,1,0,1,,,,,
41278,1,1,1,1,0,1,,,,,
41279,1,1,1,1,0,1,,,,,
41280,2,1,1,1,0,1,,,,,
41281,1,1,1,1,0,1,,,,,
41282,1,1,1,1,0,1,,,,,
41283,1,1,1,1,0,1,,,,,
41284,0,1,1,1,0,1,,,,,
41285,1,1,1,1,0,1,,,,,
41286,1,1,1,1,0,1,,,,,
41287,1,1,1,1,0,1,,,,,
41288,1,1,1,1,0,1,,,,,
41289,1,1,1,1,0,1,,,,,
41290,1,1,1,1,0,1,,,,,
41291,0,1,1,1,0,1,,,,,
41292,0,1,1,1,0,1,,,,,
41293,0,1,1,1,0,1,,,,,
41294,0,1,1,1,0,1,,,,,
41295,0,1,1,1,0,1,,,,,
41296,0,1,1,1,0,1,,,,,
41297,0,1,1,1,0,1,,,,,
41298,1,1,1,1,0,1,,,,,
41299,0,1,1,1,0,1,,,,,
41300,0,1,1,1,0,1,,,,,
41301,0,1,1,1,0,1,,,,,
41302,1,1,1,1,0,1,,,,,
41303,1,1,1,1,0,1,,,,,
41304,1,1,1,1,0,1,,,,,
41305,0,1,2,2,0,2,,,,,
41306,2,2,2,2,0,2,,,,,
41307,0,2,2,2,0,2,,,,,
41308,2,2,2,2,0,2,,,,,
41309,2,2,2,2,0,0,,,,,
41310,2,2,2,2,0,0,,,,,
41311,2,2,2,2,0,0,,,,,
41312,2,2,2,2,0,0,,,,,
41313,2,2,2,2,0,0,,,,,
41314,2,2,2,2,0,0,,,,,
41315,2,2,2,2,0,0,,,,,
41316,2,1,2,2,0,0,,,,,
41317,2,1,2,2,0,0,,,,,
41318,1,1,2,2,0,0,,,,,
41319,1,1,2,2,0,0,,,,,
41320,1,1,1,2,0,0,,,,,
41321,1,1,1,2,0,0,,,,,
41322,1,1,1,2,0,1,,,,,
41323,1,1,1,2,0,1,,,,,
41324,1,1,1,1,0,1,,,,,
41325,1,1,1,1,0,1,,,,,
41326,1,1,1,1,0,1,,,,,
41327,1,1,1,1,0,1,,,,,
41328,1,1,1,1,0,1,,,,,
41329,1,1,2,1,0,1,,,,,
41330,1,1,2,1,0,1,,,,,
41331,1,1,2,0,0,1,,,,,
41332,1,1,2,1,0,1,,,,,
41333,1,1,2,1,0,1,,,,,
41334,1,1,2,1,0,1,,,,,
41335,1,1,2,1,0,1,,,,,
41336,1,1,2,1,0,1,,,,,
41337,1,1,1,1,0,1,,,,,
41338,1,1,1,1,0,1,,,,,
41339,1,1,1,1,0,1,,,,,
41340,1,1,1,1,0,1,,,,,
41341,1,1,1,1,0,1,,,,,
41342,1,1,1,1,0,1,,,,,
41343,1,1,1,1,0,1,,,,,
41344,1,1,1,1,0,1,,,,,
41345,1,1,1,1,0,1,,,,,
41346,1,1,1,1,0,1,,,,,
41347,1,1,1,1,0,1,,,,,
41348,1,1,1,1,0,1,,,,,
41349,1,1,1,1,0,1,,,,,
41350,1,1,1,1,0,1,,,,,
41351,1,1,1,1,0,1,,,,,
41352,1,1,1,1,0,1,,,,,
41353,1,1,1,1,0,1,,,,,
41354,1,1,1,1,0,1,,,,,
41355,1,1,1,1,0,1,,,,,
41356,1,1,1,1,0,1,,,,,
41357,1,1,1,1,0,1,,,,,
41358,1,1,1,1,0,1,,,,,
41359,1,1,1,1,0,1,,,,,
41360,1,1,1,1,0,1,,,,,
41361,1,1,1,1,0,1,,,,,
41362,1,1,1,1,0,1,,,,,
41363,1,1,1,1,0,1,,,,,
41364,1,1,1,1,0,1,,,,,
41365,1,1,1,1,0,1,,,,,
41366,1,1,1,1,0,1,,,,,
41367,1,1,1,1,0,1,,,,,
41368,1,1,1,1,0,1,,,,,
41369,1,1,1,1,0,1,,,,,
41370,1,1,1,1,0,1,,,,,
41371,1,1,1,1,0,1,,,,,
41372,1,1,1,1,0,1,,,,,
41373,1,1,1,1,0,1,,,,,
41374,1,1,1,1,0,1,,,,,
41375,1,1,1,1,0,1,,,,,
41376,1,2,1,1,0,1,,,,,
41377,2,2,2,2,0,2,,,,,
41378,2,2,2,2,0,2,,,,,
41379,2,2,2,2,0,2,,,,,
41380,2,2,2,2,0,2,,,,,
41381,2,2,2,2,0,2,,,,,
41382,2,2,2,2,0,2,,,,,
41383,2,2,2,2,0,0,,,,,
41384,2,2,2,2,0,0,,,,,
41385,2,2,2,2,0,0,,,,,
41386,2,0,2,2,0,0,,,,,
41387,0,0,2,2,0,0,,,,,
41388,0,0,2,2,0,0,,,,,
41389,0,0,2,2,0,0,,,,,
41390,0,0,2,2,0,0,,,,,
41391,0,2,2,1,0,0,,,,,
41392,0,2,2,1,0,0,,,,,
41393,0,2,2,1,0,1,,,,,
41394,1,2,1,1,0,1,,,,,
41395,1,2,1,1,0,1,,,,,
41396,1,2,1,1,0,1,,,,,
41397,1,1,1,1,0,1,,,,,
41398,1,1,1,1,0,1,,,,,
41399,1,1,1,1,0,1,,,,,
41400,0,1,1,1,0,0,,,,,
41401,1,1,1,1,0,0,,,,,
41402,1,1,1,1,0,0,,,,,
41403,1,1,1,1,0,0,,,,,
41404,0,1,1,1,0,0,,,,,
41405,0,1,1,1,0,0,,,,,
41406,2,1,1,1,0,0,,,,,
41407,2,1,1,1,0,0,,,,,
41408,1,1,1,1,0,0,,,,,
41409,0,1,1,1,0,0,,,,,
41410,1,1,1,1,0,1,,,,,
41411,0,1,1,1,0,1,,,,,
41412,0,1,1,1,0,0,,,,,
41413,1,1,1,1,0,0,,,,,
41414,1,1,1,1,0,1,,,,,
41415,0,2,2,2,0,2,,,,,
41416,2,2,2,2,0,2,,,,,
41417,2,2,2,2,2,2,,,,,
41418,2,2,2,2,0,2,,,,,
41419,2,2,2,2,2,2,,,,,
41420,2,2,2,2,0,2,,,,,
41421,2,2,2,2,2,2,,,,,
41422,2,2,2,2,0,2,,,,,
41423,2,2,2,2,2,2,,,,,
41424,2,1,2,1,0,2,,,,,
41425,1,1,1,1,0,1,,,,,
41426,2,1,1,1,0,1,,,,,
41427,1,1,1,1,2,1,,,,,
41428,1,1,1,1,0,1,,,,,
41429,1,1,1,1,2,1,,,,,
41430,1,1,1,1,0,1,,,,,
41431,1,1,1,1,2,1,,,,,
41432,1,1,1,1,0,1,,,,,
41433,1,1,1,1,0,1,,,,,
41434,1,1,1,1,0,1,,,,,
41435,1,1,1,1,2,1,,,,,
41436,1,1,1,1,0,1,,,,,
41437,1,1,1,1,0,1,,,,,
41438,1,1,1,1,0,1,,,,,
41439,1,1,1,1,0,1,,,,,
41440,1,1,1,1,0,1,,,,,
41441,1,1,1,1,0,2,,,,,
41442,1,1,1,1,0,1,,,,,
41443,1,1,1,1,0,1,,,,,
41444,1,1,1,1,2,1,,,,,
41445,1,1,2,1,0,2,,,,,
41446,1,1,2,1,0,0,,,,,
41447,1,1,1,1,0,0,,,,,
41448,1,1,1,1,0,0,,,,,
41449,1,1,1,1,0,0,,,,,
41450,1,1,1,1,0,1,,,,,
41451,1,1,1,1,0,0,,,,,
41452,1,1,1,1,0,1,,,,,
41453,1,1,1,1,0,1,,,,,
41454,1,1,1,1,0,1,,,,,
41455,1,1,1,1,0,1,,,,,
41456,1,1,1,1,0,1,,,,,
41457,1,1,1,1,0,1,,,,,
41458,1,1,1,1,0,1,,,,,
41459,1,1,1,1,0,1,,,,,
41460,1,1,1,1,0,1,,,,,
41461,1,2,1,1,0,1,,,,,
41462,2,2,1,2,2,2,,,,,
41463,2,2,1,2,0,2,,,,,
41464,2,2,1,2,2,2,,,,,
